Column_4
4.46
6.15
5.03
6.10
6.07
6.76
10.73
5.02
5.95
7.05
6.87
4.45
5.34
6.68
5.59
5.87
6.48
6.33
7.43
5.78
3.98
6.52
5.41
6.75
6.58
5.38
6.17
6.57
6.85
7.60
7.36
6.18
5.84
7.33
7.68
6.26
5.96
6.79
5.54
5.39
6.76
5.93
6.79
5.82
6.39
6.08
4.63
5.91
6.03
5.99
5.78
6.53
6.53
5.52
5.43
6.56
5.32
6.56
6.53
6.28
6.09
5.91
5.75
4.78
7.64
6.85
7.44
7.49
5.79
6.34
6.58
6.36
4.33
5.97
6.67
7.51
7.30
6.50
5.74
5.96
5.68
6.85
6.52
7.10
6.19
7.33
5.38
6.38
5.74
6.41
7.40
6.44
5.83
5.94
6.46
8.16
5.66
4.93
6.65
5.32
5.05
5.68
5.96
5.75
6.45
4.66
5.81
5.66
6.75
6.89
6.26
6.14
6.76
6.20
6.96
4.36
5.29
6.23
5.91
5.78
7.13
7.67
8.88
8.05
6.65
8.38
6.98
7.61
6.67
7.51
6.39
9.95
6.76
6.50
8.27
7.20
8.04
8.19
6.67
7.12
7.51
9.63
7.02
7.71
5.92
8.60
6.67
6.76
7.10
7.86
6.79
7.35
8.56
8.65
7.79
7.64
6.51
7.06
7.87
6.57
8.38
7.08
7.57
7.78
7.50
7.50
6.78
8.07
7.07
10.50
6.97
7.45
7.19
8.09
7.54
8.72
7.75
6.43
7.10
6.86
7.57
9.56
7.77
11.98
7.55
7.20
7.09
7.12
7.84
7.06
7.97
7.77
9.18
10.69
7.55
7.76
6.95
9.02
7.33
5.55
7.79
8.28
8.33
7.22
11.52
7.91
6.96
7.96
8.43
7.60
7.77
6.21
7.71
7.30
6.93
8.06
4.43
6.99
6.91
8.34
6.53
7.69
4.79
5.93
5.67
4.52
5.91
6.56
8.27
8.73
7.16
8.59
6.66
7.62
6.78
6.24
7.20
7.87
7.89
9.28
5.20
7.93
7.68
5.59
9.29
7.20
6.09
7.59
8.92
6.26
7.91
5.32
6.17
9.24
7.59
8.54
5.30
7.01
7.64
7.31
6.41
6.66
7.02
5.96
6.37
8.48
4.29
8.33
7.59
6.30
7.25
9.05
7.01
6.22
6.91
6.15
5.26
6.38
9.08
7.44
5.72
7.35
7.55
7.00
7.10
7.77
7.83
4.42
8.54
8.01
7.52
6.60
5.17
8.07
7.94
7.68
7.80
7.39
7.18
7.94
8.84
5.31
8.67
7.17
6.47
7.33
6.80
5.71
9.41
4.28
8.51
6.23
7.51
8.64
7.86
6.22
5.45
6.67
10.04
6.77
9.99
8.05
6.33
6.35
7.70
9.77
7.18
5.23
5.99
6.46
7.06
7.45
7.22
5.17
7.74
7.27
6.05
6.19
7.16
6.57
5.94
5.20
7.29
7.36
5.56
8.81
6.01
7.69
7.93
5.72
8.87
5.82
8.68
5.92
7.42
8.54
9.45
8.83
8.27
12.27
6.93
10.24
11.15
9.11
6.65
5.80
4.97
5.77
6.85
5.35
6.27
4.23
5.88
5.52
7.16
4.68
5.31
5.49
5.28
4.59
5.59
4.60
6.01
5.87
5.17
5.79
6.24
7.89
6.54
5.93
6.26
5.65
6.96
4.91
6.72
4.53
4.52
3.48
7.65
5.97
4.81
5.19
6.23
4.29
5.66
5.35
6.95
4.00
4.83
5.93
4.92
6.87
5.62
4.02
3.88
6.31
4.18
4.40
4.41
5.62
6.02
4.24
4.99
6.62
4.80
6.01
5.34
4.76
6.95
5.94
6.19
5.30
6.09
5.46
6.90
6.07
6.37
5.57
5.64
4.63
4.38
4.88
5.27
6.49
6.52
5.31
5.84
7.24
4.89
5.67
6.85
5.36
5.73
4.21
4.92
6.23
5.30
7.41
6.52
4.22
4.41
4.11
5.38
6.69
5.08
4.77
4.25
4.34
3.54
3.54
6.23
5.54
4.11
3.78
2.76
3.81
4.07
2.89
5.00
3.14
2.40
4.33
3.52
3.09
4.79
5.32
4.65
5.03
4.65
5.77
4.26
6.94
4.56
5.12
4.17
4.18
4.51
4.15
4.38
3.81
4.79
5.44
5.01
5.69
4.41
4.94
3.36
4.97
4.17
5.11
4.26
5.32
5.86
5.26
4.73
5.33
4.54
4.26
3.18
5.27
3.89
4.56
5.30
3.04
4.29
4.75
4.55
4.55
3.91
4.82
4.24
2.33
3.81
3.42
5.64
3.96
4.57
4.98
4.82
4.11
5.60
4.73
4.30
5.64
3.89
4.96
3.99
6.06
5.56
3.29
4.52
4.93
5.67
4.16
5.08
4.87
5.48
4.06
4.95
4.88
5.20
5.75
4.27
5.43
5.54
5.08
7.08
5.26
2.82
6.02
4.58
4.19
5.27
5.35
3.47
5.99
5.49
6.58
3.51
5.73
4.29
4.53
5.19
5.36
4.99
5.82
5.51
4.97
3.77
5.11
5.85
4.83
5.95
4.48
6.64
6.83
5.74
4.35
5.86
6.04
4.70
5.01
5.51
4.23
5.47
4.17
6.61
5.66
6.62
6.00
4.16
5.31
5.28
6.04
3.87
3.80
5.63
5.41
4.06
4.88
4.46
4.28
7.29
6.48
6.37
6.41
3.61
5.38
4.15
5.41
4.75
4.56
3.97
5.61
5.89
4.71
6.02
6.33
4.03
4.89
