Column_4
3.85
5.27
4.53
4.49
3.85
2.97
4.97
4.33
4.01
5.45
4.14
4.99
3.26
4.35
4.40
5.06
4.80
5.86
4.80
4.27
6.14
3.72
5.22
3.36
3.38
5.50
5.11
5.49
3.41
4.89
4.99
4.95
3.78
5.18
5.13
3.91
6.32
5.48
3.67
5.24
4.13
5.42
4.84
4.44
6.00
3.79
2.70
4.45
4.81
4.85
5.61
4.89
4.80
4.49
4.36
4.96
5.86
3.94
5.24
5.41
5.02
5.13
4.49
3.96
5.14
4.92
2.91
3.42
3.73
8.49
5.35
6.05
5.18
5.28
6.56
6.97
4.22
4.41
4.31
3.89
4.32
6.11
4.02
6.15
5.03
6.08
6.62
7.35
4.94
2.60
4.03
4.44
5.21
4.20
3.78
5.45
8.88
5.04
5.77
5.06
4.51
7.35
6.09
5.04
4.00
4.60
6.51
4.29
3.95
4.57
4.92
6.46
6.05
4.06
5.88
4.61
5.33
6.99
4.24
3.25
5.48
5.31
4.15
6.55
4.78
5.91
4.70
6.74
6.15
12.01
6.95
4.67
4.44
5.15
6.05
4.26
3.76
6.79
4.71
6.53
5.71
5.97
4.00
3.58
8.32
4.91
3.63
4.62
4.33
4.61
4.83
5.52
7.28
5.07
4.96
3.23
4.03
5.66
5.50
4.24
5.32
4.69
4.63
7.31
3.88
5.84
6.18
5.03
5.93
5.30
5.01
6.40
5.73
2.67
7.38
5.14
4.94
5.62
5.38
3.72
7.61
4.79
4.62
6.01
8.62
6.39
5.45
5.48
3.57
3.37
4.53
4.10
4.34
5.67
4.68
5.77
5.69
5.43
4.41
5.79
4.16
5.10
3.16
5.52
3.91
4.16
3.62
4.87
9.10
5.69
3.50
3.99
5.09
3.71
4.27
4.38
5.29
4.78
3.67
4.03
5.99
4.86
3.26
4.24
3.51
5.08
4.93
5.73
4.39
6.03
5.21
4.20
4.63
3.87
5.66
5.77
3.34
4.42
4.69
5.39
4.21
4.88
5.00
5.17
3.04
4.29
4.47
5.72
4.04
6.01
4.62
6.51
6.42
5.10
5.23
3.57
4.96
5.70
5.28
3.90
3.67
4.73
4.91
4.47
6.94
4.73
5.59
5.26
4.81
5.97
5.01
5.38
4.56
5.32
4.12
3.57
5.19
4.43
5.15
5.06
3.89
3.87
4.91
3.68
5.20
5.70
5.83
5.05
5.06
4.02
4.37
5.45
3.52
4.79
4.15
5.09
4.15
3.56
4.80
4.34
3.67
3.93
4.39
4.48
4.36
5.48
4.45
5.79
5.71
3.29
4.65
3.65
5.25
4.91
4.17
3.48
4.00
4.46
3.73
3.88
4.41
3.69
2.46
6.10
4.08
3.02
4.26
4.88
4.62
5.28
4.12
6.16
5.93
5.89
5.76
5.49
5.29
6.99
5.84
6.06
5.87
5.77
6.14
6.32
6.75
8.26
4.83
4.98
6.40
6.51
5.71
4.57
6.43
7.13
6.02
6.96
7.17
5.73
7.34
5.41
6.10
5.61
4.32
5.17
5.44
4.77
8.10
4.35
6.19
6.45
5.18
6.81
6.52
5.61
7.09
8.29
5.71
6.13
6.64
5.92
4.23
5.33
5.71
6.83
5.09
7.13
8.27
5.86
8.06
5.65
6.59
5.96
5.97
6.33
5.06
6.72
6.03
5.67
5.86
7.12
5.00
4.66
7.67
5.37
4.84
7.35
5.39
6.36
5.64
5.79
6.32
5.84
6.20
5.67
6.93
6.74
5.32
5.94
6.45
4.60
5.69
6.05
3.70
5.25
5.22
5.09
6.91
5.95
4.50
6.45
4.22
5.84
5.14
5.26
5.72
5.32
5.87
5.78
6.94
9.07
5.75
4.93
4.26
5.97
5.13
6.10
4.72
7.11
5.40
5.42
5.93
6.41
7.44
0.00
5.20
5.89
5.23
6.76
6.17
6.09
6.34
5.70
4.87
6.43
5.89
1.00
7.06
5.45
5.18
6.17
5.93
6.83
7.12
6.11
6.33
8.21
6.31
5.22
6.25
6.53
5.89
5.35
6.31
5.92
6.69
5.54
6.14
7.76
8.15
5.67
6.50
6.51
7.87
6.02
6.59
6.04
5.65
6.61
6.65
7.11
8.37
7.59
9.17
6.80
5.24
5.01
7.33
8.17
7.69
8.32
7.28
8.86
9.82
5.52
4.89
6.52
6.79
8.35
9.41
6.11
6.23
7.44
5.55
8.20
7.86
7.80
9.36
8.31
5.65
7.89
6.55
7.54
8.86
8.23
5.97
4.95
7.49
6.27
6.14
6.79
7.07
5.43
6.49
7.75
7.64
7.52
7.47
7.03
6.89
6.62
7.85
7.49
6.68
7.97
7.79
7.31
7.46
5.19
6.82
5.86
5.45
6.01
6.74
8.21
9.98
12.67
6.71
11.94
9.12
11.97
8.66
8.97
9.81
12.83
7.08
7.64
11.81
9.68
9.53
10.36
8.94
8.52
10.88
10.44
8.31
9.78
6.98
9.22
5.64
8.79
10.01
10.28
8.34
9.79
10.62
9.62
7.43
8.90
8.61
9.99
9.23
9.44
11.27
8.52
9.71
8.41
10.53
8.50
7.64
9.15
9.48
10.72
9.23
8.31
8.38
8.18
9.58
11.81
8.89
6.85
8.42
10.15
10.27
11.90
9.11
12.92
8.68
8.23
8.38
7.52
10.73
8.16
9.46
10.60
10.09
12.32
10.72
8.73
8.80
11.68
8.37
8.35
10.16
9.99
9.87
7.83
11.81
9.10
8.81
10.29
8.97
11.02
9.79
8.10
9.59
11.20
7.20
9.24
5.45
6.36
9.34
10.71
4.24
8.74
7.14
9.08
7.26
5.75
7.47
10.07
10.60
10.73
9.04
12.07
10.44
9.49
8.08
8.09
10.00
9.50
11.51
12.49
8.60
10.48
9.74
7.38
11.25
8.21
8.24
8.70
11.01
8.20
12.73
8.74
7.79
10.77
9.47
13.32
6.12
6.59
8.82
9.57
6.42
7.37
9.47
5.51
8.73
11.53
5.48
11.01
10.17
7.90
7.32
12.93
7.79
6.98
9.39
5.02
9.78
6.48
12.27
8.53
9.30
8.20
11.05
7.43
10.23
7.51
10.72
5.44
9.83
9.99
11.07
10.01
4.44
9.42
9.30
10.29
11.84
9.75
9.66
10.43
10.09
7.12
11.03
9.70
7.72
9.72
8.71
6.60
11.94
6.08
9.00
6.37
11.74
9.71
8.75
8.15
6.49
8.93
9.89
9.33
11.00
10.77
7.52
8.19
8.82
12.93
8.71
5.30
8.35
7.72
7.78
9.22
8.87
7.75
11.18
7.49
8.86
9.27
8.53
10.08
9.50
6.33
8.61
7.47
12.43
8.00
9.35
9.94
11.44
7.48
11.38
7.34
11.25
8.33
7.35
9.54
10.78
12.69
8.66
7.49
8.54
12.29
13.77
9.64
9.00
7.20
6.82
7.65
6.61
5.43
8.20
4.04
6.29
6.15
9.40
6.36
6.29
5.38
4.64
4.91
8.90
5.78
5.25
6.03
5.70
7.97
8.10
8.07
9.22
8.02
9.95
5.14
10.97
6.25
8.34
5.53
6.23
4.51
8.91
9.75
6.42
6.69
7.30
4.23
6.21
6.27
7.69
4.64
6.33
5.83
7.40
8.53
8.30
5.36
5.24
7.01
7.52
4.98
7.11
9.13
7.18
4.62
6.19
9.88
4.29
7.48
7.28
5.99
9.12
9.25
7.86
6.33
8.49
10.42
8.31
8.52
7.38
6.39
6.42
6.31
7.21
6.90
6.59
6.95
9.33
6.17
7.43
7.36
4.56
6.07
8.59
7.13
7.88
5.95
5.95
8.68
3.62
10.41
7.64
5.04
6.12
3.84
7.08
8.59
5.01
4.38
4.72
4.46
4.54
2.69
5.94
4.81
2.59
4.14
4.17
3.48
2.30
2.33
4.51
3.07
2.20
4.97
3.39
3.51
4.67
4.77
4.45
5.42
3.92
5.34
3.83
6.69
4.58
5.21
4.18
4.18
4.83
3.70
3.81
4.33
4.87
5.02
5.56
4.93
4.23
4.45
4.43
5.52
4.77
4.56
3.92
4.43
5.79
3.51
4.63
4.58
4.40
4.98
3.24
5.25
2.96
4.06
6.77
2.40
3.48
3.64
5.06
5.15
3.58
5.50
5.18
3.37
3.57
3.41
5.79
3.45
4.02
4.53
4.41
4.61
5.54
4.55
3.83
5.87
3.63
5.24
4.33
7.28
5.06
3.66
4.07
5.62
4.02
3.73
4.34
4.01
5.47
4.14
5.64
4.75
4.30
6.96
5.00
6.02
4.28
4.84
7.22
3.86
4.73
7.99
4.09
5.10
4.85
6.34
4.49
6.47
5.49
8.74
3.34
7.58
4.37
4.50
3.65
4.11
4.65
5.55
6.40
5.58
3.88
5.08
5.54
